,LeadTime,ArrivalDateMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,Agent,Company,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ChangedRoom,StayChanges,ReservationMonth
77852,183.0,August,2,5,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,95.46,0,1,Check-Out,0,No Changes,February
20596,72.0,November,0,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,79.2,0,1,Canceled,0,No Changes,September
58790,11.0,October,1,2,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,144.0,1,2+,Check-Out,0,No Changes,September
40913,0.0,November,1,0,1.0,0.0,0.0,BB,National,Complementary,Direct,1,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,0.0,0,0,No-Show,0,No Changes,November
3917,89.0,September,1,0,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,170.0,0,0,Canceled,0,No Changes,June
39155,26.0,October,1,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,75.0,0,1,Check-Out,0,No Changes,September
19602,243.0,October,2,3,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,116.45,0,2+,Canceled,0,No Changes,March
40400,34.0,December,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,November
73140,228.0,June,0,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,2+,No Deposit,Agent_D,no_Company,Transient,91.51,0,1,Check-Out,0,No Changes,October
71886,82.0,May,2,6+,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,146.25,0,1,Check-Out,0,No Changes,February
8264,105.0,March,2,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,88.12,0,0,Check-Out,0,No Changes,December
49091,114.0,May,1,1,2.0,0.0,0.0,BB,Germany,Direct,Direct,0,0,0,A,0,No Deposit,Agent_C,no_Company,Transient,94.5,0,0,Check-Out,0,No Changes,January
73724,47.0,June,1,1,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,112.0,0,1,Check-Out,0,No Changes,April
64176,28.0,January,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,Agent_A,no_Company,Transient,74.8,0,1,Check-Out,0,No Changes,December
35794,337.0,September,2,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,October
42428,109.0,December,1,3,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,43.5,0,2+,Check-Out,0,No Changes,September
22645,559.0,January,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
56299,230.0,August,1,3,2.0,1.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_D,no_Company,Transient,72.75,0,1,Check-Out,0,No Changes,January
18689,93.0,October,2,1,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,115.0,0,0,Canceled,0,No Changes,July
22009,46.0,January,2,0,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient-Party,65.0,0,0,Canceled,0,No Changes,November
6761,151.0,January,0,3,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,80.0,0,0,Canceled,0,No Changes,August
58429,91.0,September,1,3,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,95.0,0,1,Check-Out,0,No Changes,June
46654,13.0,April,0,1,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,89.0,0,0,Check-Out,0,No Changes,March
26585,237.0,April,2,2,3.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,145.8,0,0,Canceled,0,No Changes,August
78230,191.0,August,2,3,2.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,121.5,1,0,Check-Out,0,No Changes,February
73039,121.0,May,2,4,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,89.1,0,2+,Check-Out,0,No Changes,January
45228,35.0,March,0,2,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,53.72,0,0,Check-Out,1,No Changes,February
31926,155.0,July,1,1,3.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,89.1,0,0,Canceled,0,No Changes,February
69750,143.0,April,1,1,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.1,0,0,Check-Out,0,No Changes,November
44581,116.0,February,2,1,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,76.0,0,0,Check-Out,0,No Changes,November
1193,39.0,August,0,2,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,109.0,0,0,Check-Out,1,No Changes,July
6345,148.0,December,1,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,77.5,0,0,Canceled,0,No Changes,August
55694,3.0,August,1,1,2.0,0.0,0.0,BB,Other_Asia,Corporate,Corporate,0,0,0,A,2+,No Deposit,no_Agent,no_Company,Transient-Party,100.0,0,0,Check-Out,0,No Changes,August
69643,76.0,April,0,4,2.0,0.0,0.0,BB,Spain,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,85.0,0,0,Check-Out,1,No Changes,January
22405,38.0,January,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,75.0,0,0,Canceled,0,No Changes,December
3567,60.0,September,1,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,July
5787,98.0,November,1,1,1.0,0.0,0.0,BB,Other_Americas,Groups,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,70.0,0,0,Check-Out,0,No Changes,August
3298,74.0,September,0,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,Agent_E,no_Company,Transient-Party,101.5,0,0,Canceled,0,No Changes,July
48468,7.0,May,0,3,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,144.0,0,0,Check-Out,0,No Changes,April
26123,87.0,April,2,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,95.0,0,0,Canceled,0,No Changes,January
47441,125.0,April,1,2,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,71.0,0,1,Check-Out,0,No Changes,December
42149,98.0,December,0,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,59.5,0,0,Canceled,0,No Changes,September
43946,8.0,February,0,1,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient-Party,91.0,0,0,Check-Out,0,No Changes,February
25088,166.0,March,2,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,88.4,0,1,Canceled,0,No Changes,October
32369,315.0,July,1,2,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,89.1,0,0,Canceled,0,No Changes,September
58580,254.0,September,1,3,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,100.3,0,1,Check-Out,0,No Changes,January
78157,34.0,August,0,1,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,1,No Deposit,Agent_A,no_Company,Transient,160.0,0,1,Check-Out,0,No Changes,July
72445,128.0,May,2,2,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,126.0,0,2+,Check-Out,0,No Changes,January
26010,172.0,April,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,123.75,0,1,Canceled,0,No Changes,October
60889,82.0,October,1,3,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,Agent_C,no_Company,Transient,79.43,0,1,Check-Out,0,No Changes,August
59740,13.0,October,2,1,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,160.0,0,2+,Check-Out,0,No Changes,October
30457,150.0,June,2,3,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,120.0,0,0,Canceled,0,No Changes,January
40196,23.0,November,1,3,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Contract,90.95,0,1,Check-Out,0,No Changes,October
52037,3.0,June,0,2,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,1,No Deposit,Agent_C,no_Company,Transient,63.5,0,0,Check-Out,0,No Changes,June
52397,87.0,July,0,2,3.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,2+,No Deposit,Agent_A,no_Company,Transient,166.85,0,1,Check-Out,1,No Changes,April
59629,377.0,October,0,2,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,115.0,0,1,Check-Out,0,No Changes,October
50669,13.0,June,0,1,2.0,0.0,1.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,119.0,0,2+,Check-Out,0,No Changes,May
15063,159.0,August,1,2,3.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,143.7,0,0,Canceled,0,No Changes,February
53188,278.0,July,2,1,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Contract,103.95,1,0,Check-Out,0,No Changes,October
71793,6.0,May,2,1,1.0,0.0,0.0,BB,National,Groups,Corporate,0,0,0,A,2+,No Deposit,no_Agent,other_Company,Transient-Party,120.0,0,0,Check-Out,0,No Changes,May
9252,80.0,April,2,1,1.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,100.0,0,0,Canceled,0,No Changes,January
72433,2.0,May,1,2,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,125.0,0,0,Check-Out,0,No Changes,May
19574,75.0,October,2,0,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,105.0,0,0,Canceled,0,No Changes,August
30315,39.0,June,0,2,1.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,140.0,0,1,Canceled,0,No Changes,May
61242,24.0,November,1,2,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,153.23,0,1,Check-Out,0,No Changes,October
19955,305.0,November,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,89.0,0,0,Canceled,0,No Changes,January
26928,27.0,April,0,3,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,115.0,0,0,Canceled,0,No Changes,March
26464,135.0,April,1,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,December
77576,259.0,August,1,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,89.1,0,1,Check-Out,0,No Changes,November
62684,51.0,December,2,1,2.0,1.0,0.0,BB,Spain,Direct,Direct,0,0,0,Other,0,No Deposit,Agent_C,no_Company,Transient,129.0,0,0,Check-Out,0,No Changes,October
43207,39.0,January,2,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,66.4,0,0,Check-Out,0,No Changes,December
70104,133.0,April,0,4,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,124.0,0,0,Check-Out,0,No Changes,December
28822,62.0,May,1,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,162.0,0,0,Canceled,0,No Changes,March
38192,0.0,April,0,1,1.0,0.0,0.0,BB,National,Complementary,Direct,1,0,1-2,Other,0,No Deposit,no_Agent,other_Company,Transient,0.0,0,0,Check-Out,0,No Changes,April
25019,102.0,March,1,3,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,134.3,0,2+,Canceled,0,No Changes,December
75668,171.0,July,1,2,2.0,0.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,D,0,No Deposit,Agent_C,no_Company,Transient,111.6,0,0,Check-Out,0,No Changes,January
21124,14.0,December,2,2,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,98.39,0,0,Canceled,0,No Changes,November
60938,59.0,November,0,3,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,71.1,0,2+,Check-Out,0,No Changes,September
37544,5.0,September,2,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Contract,140.75,0,2+,Check-Out,1,No Changes,September
21581,26.0,December,1,4,1.0,0.0,0.0,HB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,79.92,0,0,Canceled,0,No Changes,November
1663,138.0,August,2,1,2.0,0.0,0.0,HB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,94.5,0,0,Canceled,0,No Changes,April
10441,437.0,May,1,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,60.0,0,0,Canceled,0,No Changes,February
55093,170.0,August,1,4,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,114.75,0,2+,Check-Out,0,No Changes,February
58714,243.0,September,2,6+,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.75,0,0,Check-Out,0,No Changes,January
49327,198.0,May,0,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,November
73780,73.0,June,2,4,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,140.0,0,0,Check-Out,0,No Changes,March
24116,28.0,March,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,95.0,0,0,Canceled,0,No Changes,February
49613,212.0,May,2,3,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,70.0,0,1,Check-Out,0,No Changes,October
13077,344.0,June,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
39160,3.0,October,0,1,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,97.02,0,0,Check-Out,0,No Changes,October
28689,25.0,May,2,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,90.0,0,0,Canceled,0,No Changes,April
9301,50.0,April,1,3,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,99.45,0,0,Canceled,0,No Changes,February
24157,28.0,March,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,95.0,0,0,Canceled,0,No Changes,February
72096,63.0,May,0,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,144.0,0,2+,Check-Out,0,No Changes,March
47976,30.0,April,0,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,126.6,0,2+,Check-Out,0,No Changes,March
70799,192.0,April,2,2,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.1,0,0,Check-Out,0,No Changes,October
64028,0.0,January,1,2,1.0,0.0,0.0,BB,Other_Americas,Direct,Direct,0,0,0,D,1,No Deposit,no_Agent,no_Company,Transient,109.33,0,0,Check-Out,0,No Changes,January
1441,9.0,August,1,2,2.0,1.0,0.0,BB,National,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,153.0,0,1,Canceled,0,No Changes,August
72264,75.0,May,2,1,2.0,0.0,0.0,BB,Other_Oceania,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,112.67,0,1,Check-Out,0,No Changes,March
48347,102.0,May,0,3,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,108.3,0,1,Check-Out,1,No Changes,January
40006,47.0,November,2,2,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,60.0,0,1,Check-Out,1,No Changes,September
30689,153.0,June,0,4,1.0,0.0,0.0,BB,National,Corporate,TA/TO,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,110.0,0,0,Canceled,0,No Changes,January
1951,145.0,August,2,1,2.0,0.0,0.0,HB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,94.5,0,0,Check-Out,0,No Changes,April
13298,68.0,June,2,1,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,92.83,0,0,Canceled,0,No Changes,April
68181,116.0,March,0,2,1.0,0.0,0.0,BB,France,Groups,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,90.0,0,0,Check-Out,0,No Changes,November
12367,118.0,June,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,120.0,0,0,Canceled,0,No Changes,February
41673,109.0,February,2,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,75.0,0,0,Canceled,0,No Changes,November
71145,53.0,May,1,0,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,143.1,0,2+,Check-Out,1,No Changes,March
39359,137.0,January,0,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,70.0,0,0,Canceled,0,No Changes,September
40037,333.0,September,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,October
74428,102.0,June,2,3,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.1,0,1,Check-Out,0,No Changes,March
29634,151.0,June,2,1,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,144.0,0,0,Canceled,0,No Changes,January
46600,55.0,April,0,1,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,104.0,0,0,Check-Out,0,No Changes,February
11676,158.0,May,0,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,December
13845,154.0,July,1,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,75.0,0,0,Canceled,0,No Changes,January
41868,278.0,August,0,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Transient,65.0,0,0,Canceled,0,No Changes,November
21418,55.0,December,2,6+,1.0,0.0,0.0,BB,Other_Africa,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,74.8,0,1,Canceled,0,No Changes,October
8127,91.0,March,0,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,75.0,0,0,Canceled,0,No Changes,December
44931,10.0,March,1,0,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,93.0,0,0,Check-Out,0,No Changes,February
26497,91.0,April,1,2,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,135.0,0,0,Canceled,0,No Changes,January
14453,113.0,July,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,107.55,0,0,Canceled,0,No Changes,March
28796,29.0,May,2,5,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,190.0,0,2+,Canceled,0,No Changes,April
30366,226.0,June,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,105.0,0,0,Canceled,0,No Changes,November
46675,64.0,April,1,3,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,Agent_C,no_Company,Transient,107.25,1,0,Check-Out,0,No Changes,January
78296,129.0,August,0,4,2.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,125.0,0,2+,Check-Out,0,No Changes,April
21495,185.0,December,1,2,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,79.2,0,0,Canceled,0,No Changes,June
37608,243.0,September,2,2,1.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,80.7,0,0,Check-Out,0,No Changes,January
72451,28.0,June,0,2,2.0,0.0,0.0,BB,National,Direct,Direct,1,0,3+,D,2+,No Deposit,no_Agent,other_Company,Transient,75.0,1,2+,Check-Out,0,No Changes,May
68855,59.0,April,2,0,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,A,0,No Deposit,Agent_C,no_Company,Transient,109.0,0,2+,Check-Out,0,No Changes,February
10144,101.0,April,0,1,1.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,74.0,0,0,Canceled,0,No Changes,January
67456,166.0,March,2,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,88.4,0,1,Check-Out,0,No Changes,September
46887,89.0,April,2,1,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,Agent_A,no_Company,Transient,79.5,0,0,Check-Out,0,No Changes,January
63956,67.0,January,1,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,102.6,0,0,Check-Out,0,No Changes,October
31856,476.0,July,2,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,112.67,0,0,Canceled,0,No Changes,March
27354,67.0,May,0,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,153.0,0,0,Canceled,0,No Changes,February
50626,118.0,June,1,3,1.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,Corporate,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,110.0,0,0,Check-Out,0,No Changes,February
7320,47.0,February,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,90.3,0,0,Check-Out,0,No Changes,January
14522,149.0,July,0,3,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,127.5,0,0,Canceled,0,No Changes,February
61044,69.0,November,0,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,102.6,0,0,Check-Out,0,No Changes,August
71547,122.0,May,0,2,1.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient-Party,117.0,0,0,Check-Out,0,No Changes,January
